date,Nest Protocol crypto,AGI Token crypto,Sperax crypto,Flamingo crypto,Dawn Protocol crypto,isPartial,Unibot crypto,DREP crypto,Refereum crypto,Fei Protocol crypto,BeNFT AI crypto,isPartial,FTX Token crypto,Crust Network crypto,Machine Xchange Coin crypto,Crypton crypto,TENET crypto,isPartial,Ooki Protocol crypto,e-RADIX crypto,Akropolis crypto,Bitget Token crypto,Polkastarter crypto,isPartial,StreamCoin crypto,Dvision Network crypto,Wing Finance crypto,Tokenlon crypto,Verge crypto,isPartial,Rally crypto,Crypto One Stop Solution crypto,Bonfida crypto,Unifi Protocol DAO crypto,OpenANX crypto,isPartial,vEmpire DDAO crypto,Flux crypto,DEAPCoin crypto,Energy Web Token crypto,Firo crypto,isPartial,SingularityDAO crypto,XEN Crypto crypto,Creditcoin crypto,BakeryToken crypto,LBR crypto,isPartial,Echelon Prime crypto,Lovely Inu crypto,Bitgert crypto,SwftCoin crypto,Turbo crypto,isPartial,Bone ShibaSwap crypto,Burger Swap crypto,Everipedia crypto,VIDT DAO crypto,Ispolink crypto,isPartial
2023-09-07 02:00:00,6,0,0,0,0,False,17,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,8,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,4,6,0,False,0,9,0,0,0,False,0,0,0,0,0,False,0,0,0,0,14,False
2023-09-07 03:00:00,13,0,0,0,0,False,0,11,0,0,0,False,6,0,0,9,8,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,5,False,0,0,0,0,0,False,0,0,0,0,19,False,0,0,0,0,0,False
2023-09-07 04:00:00,0,0,0,0,0,False,0,0,0,16,0,False,0,0,0,25,0,False,0,0,0,0,36,False,0,0,0,0,20,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 05:00:00,0,0,0,19,0,False,0,43,0,51,0,False,0,0,0,0,0,False,0,0,26,0,27,False,0,0,0,0,100,False,0,0,27,0,0,False,0,0,0,13,0,False,0,0,0,0,0,False,28,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 06:00:00,38,0,0,76,0,False,0,0,0,0,0,False,0,0,0,57,0,False,0,0,0,0,0,False,0,0,0,0,60,False,27,0,0,0,0,False,0,0,0,0,15,False,0,57,0,0,0,False,33,0,0,0,23,False,0,0,0,0,48,False
2023-09-07 07:00:00,64,0,0,65,0,False,0,0,0,0,0,False,23,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,90,0,68,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 08:00:00,0,0,100,35,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,40,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,26,76,False,0,0,0,0,0,False,39,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 09:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,84,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 10:00:00,0,0,39,0,0,False,0,0,0,0,0,False,0,0,0,23,0,False,0,0,0,0,0,False,0,0,0,0,0,False,29,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,0,0,0,False
2023-09-07 11:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,20,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 12:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,9,0,0,0,0,False,0,0,11,0,0,False
2023-09-07 13:00:00,0,0,0,6,0,False,0,0,0,0,0,False,13,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,9,0,11,0,0,False,0,0,0,0,0,False,0,18,0,0,0,False,0,0,21,0,0,False,0,8,0,0,11,False
2023-09-07 14:00:00,4,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,6,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,6,0,0,False,0,0,0,0,0,False,0,0,17,0,0,False,0,0,0,0,0,False
2023-09-07 15:00:00,0,0,0,0,0,False,13,0,0,0,0,False,0,0,0,9,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,11,0,4,0,False,0,0,0,0,0,False,9,0,6,0,0,False,0,0,0,0,13,False
2023-09-07 16:00:00,4,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,7,0,4,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 17:00:00,0,0,0,7,0,False,0,8,0,7,0,False,4,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,5,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,5,0,0,0,False
2023-09-07 18:00:00,0,0,0,4,0,False,0,0,0,0,0,False,8,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,17,0,0,False,0,0,0,0,0,False
2023-09-07 19:00:00,0,0,0,4,0,False,10,0,0,0,0,False,0,0,0,0,0,False,0,0,11,0,0,False,0,0,0,0,18,False,0,0,0,0,0,False,0,0,0,4,0,False,0,0,0,0,0,False,7,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 20:00:00,0,0,0,0,0,False,6,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,8,0,0,0,0,False,0,0,7,3,0,False,0,23,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-07 21:00:00,0,0,0,6,0,False,0,0,0,0,0,False,0,0,0,6,6,False,0,0,0,0,6,False,0,0,0,0,0,False,5,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,5,0,0,False
2023-09-07 22:00:00,0,0,0,4,0,False,0,0,0,15,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,10,0,0,0,0,False,0,0,11,0,5,False,0,0,0,0,0,False,0,0,6,0,10,False,0,0,0,0,0,False
2023-09-07 23:00:00,0,0,0,8,0,False,0,25,0,0,0,False,0,0,0,0,14,False,0,0,0,0,0,False,0,0,0,0,9,False,0,0,0,0,0,False,0,0,0,0,6,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 00:00:00,0,0,0,5,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,6,False,0,0,0,0,0,False,0,0,0,0,0,False,0,5,0,0,0,False,0,0,0,0,0,False,14,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 01:00:00,0,0,0,0,0,False,13,0,0,8,0,False,0,0,0,0,0,False,0,0,6,0,0,False,0,0,0,0,0,False,5,0,0,0,0,False,0,5,0,0,0,False,0,0,0,0,0,False,5,0,7,0,0,False,0,0,0,0,0,False
2023-09-08 02:00:00,0,0,0,0,0,False,0,0,0,10,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,31,False,0,0,0,0,0,False,0,0,0,0,0,False,0,16,0,0,0,False,14,0,6,0,16,False,0,0,0,0,0,False
2023-09-08 03:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,20,False,0,0,0,0,0,False,0,0,0,4,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,0,10,False
2023-09-08 04:00:00,0,0,14,0,0,False,0,0,0,0,0,False,11,0,0,0,18,False,0,0,0,0,0,False,0,0,0,0,17,False,0,0,14,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,17,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 05:00:00,19,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,43,False,22,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 06:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,25,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,66,0,0,False
2023-09-08 07:00:00,0,0,36,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,29,0,0,False,0,0,0,68,0,False,0,45,0,0,0,False,0,0,0,0,0,False,0,0,47,0,0,False
2023-09-08 08:00:00,0,0,0,0,0,False,0,0,0,0,0,False,45,0,0,60,47,False,0,0,0,0,43,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,52,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 09:00:00,39,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,91,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,0,40,35,False,0,0,0,0,0,False,0,0,0,0,0,False,0,99,0,0,0,False
2023-09-08 10:00:00,23,0,0,49,0,False,0,54,0,36,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,46,False,0,0,80,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 11:00:00,0,0,0,0,0,False,25,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,24,False,0,0,0,0,28,False,0,0,18,0,0,False,0,21,9,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,13,False
2023-09-08 12:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,32,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,8,6,False,0,0,0,0,0,False,12,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 13:00:00,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,29,False,0,0,0,0,0,False,0,0,0,0,5,False,0,0,0,0,0,False,0,0,8,0,7,False,0,0,0,0,0,False
2023-09-08 14:00:00,0,0,0,0,0,False,0,0,0,7,0,False,0,0,0,0,0,False,0,0,13,0,0,False,0,0,0,0,11,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,7,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 15:00:00,0,0,0,8,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,7,0,0,False,0,0,0,0,45,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,7,0,0,False,0,0,0,0,0,False
2023-09-08 16:00:00,5,0,0,0,0,False,0,0,0,23,0,False,0,0,0,6,0,False,0,0,0,0,0,False,0,0,0,0,0,False,7,0,7,0,0,False,0,3,3,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 17:00:00,0,0,0,0,0,False,0,0,0,0,0,False,5,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,5,False,0,0,0,0,0,False,0,0,0,0,8,False,0,0,0,0,13,False
2023-09-08 18:00:00,0,0,0,0,0,False,0,8,0,0,0,False,0,0,0,0,5,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,10,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,9,0,0,False,0,0,0,0,0,False
2023-09-08 19:00:00,11,0,4,0,0,False,10,0,0,0,0,False,0,0,0,6,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,13,0,0,0,0,False,0,6,9,0,0,False
2023-09-08 20:00:00,0,0,0,0,0,False,0,0,0,15,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,0,0,0,False,0,18,0,0,0,False,6,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 21:00:00,6,0,0,0,0,False,7,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,6,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,0,0,0,False,0,0,0,0,0,False,10,0,0,0,28,False,0,0,0,0,0,False
2023-09-08 22:00:00,0,0,0,0,0,False,0,0,0,0,0,False,10,0,0,0,5,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,4,0,0,0,False,0,10,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-08 23:00:00,0,0,0,0,0,False,0,15,0,0,0,False,0,0,0,0,4,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,6,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-09 00:00:00,9,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,33,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-09 01:00:00,0,0,0,0,0,False,0,0,0,22,0,False,5,0,0,0,7,False,0,0,0,0,24,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,8,0,0,False
2023-09-09 02:00:00,10,0,15,0,0,False,0,18,0,9,0,False,0,0,0,9,0,False,0,0,0,0,9,False,0,0,0,0,31,False,0,0,0,0,0,False,0,4,4,0,0,False,0,0,0,0,0,False,10,0,12,0,19,False,0,10,0,0,8,False
2023-09-09 03:00:00,0,0,10,9,0,False,0,10,0,0,0,False,10,0,0,0,0,False,0,0,8,0,15,False,0,0,0,0,17,False,0,0,0,0,0,False,0,5,0,11,12,False,0,57,0,0,0,False,0,0,0,0,12,False,0,9,15,0,12,False
2023-09-09 04:00:00,14,0,0,14,0,False,14,0,0,17,0,False,13,0,0,0,15,False,0,0,0,0,17,False,0,0,0,0,0,False,12,0,19,0,0,False,0,19,7,7,0,False,0,18,0,0,0,False,25,0,0,0,19,False,0,15,0,0,19,False
2023-09-09 05:00:00,0,0,0,33,0,False,0,0,0,0,0,False,20,0,0,14,46,False,0,0,26,0,37,False,0,0,0,0,25,False,14,0,0,0,0,False,0,0,0,0,15,False,0,0,0,0,0,False,0,0,0,0,18,False,0,23,13,0,13,False
2023-09-09 06:00:00,27,0,25,30,0,False,35,29,0,25,0,False,0,0,0,30,0,False,0,0,0,0,0,False,0,0,0,0,88,False,44,0,0,0,0,False,0,0,43,0,0,False,0,28,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-09 07:00:00,0,0,0,30,0,False,41,44,0,34,0,False,37,0,0,39,30,False,0,0,0,0,40,False,0,0,0,0,96,False,26,0,0,0,0,False,0,20,22,30,0,False,0,50,0,0,0,False,0,0,0,0,100,False,0,0,86,0,0,False
2023-09-09 08:00:00,26,0,25,0,0,False,80,93,0,44,0,False,23,0,0,0,0,False,0,0,81,0,37,False,0,0,0,0,48,False,32,0,0,0,0,False,0,0,21,0,19,False,0,62,0,0,0,False,41,0,0,0,44,False,0,51,0,0,51,False
2023-09-09 09:00:00,36,0,26,45,0,False,0,0,0,41,0,False,100,0,0,98,35,False,0,0,84,0,0,False,0,0,0,0,65,False,32,0,41,0,0,False,0,53,0,62,0,False,0,57,0,0,0,False,36,0,38,0,58,False,0,92,0,0,34,False
2023-09-09 10:00:00,0,0,26,22,0,False,0,0,0,47,0,False,42,0,0,34,36,False,0,0,27,0,0,False,0,0,0,0,0,False,44,0,28,0,0,False,0,0,42,22,0,False,0,81,0,0,0,False,0,0,0,0,46,False,0,25,79,0,83,False
2023-09-09 11:00:00,25,0,47,0,0,False,0,42,0,37,0,False,15,0,0,0,45,False,0,0,100,0,0,False,0,0,0,0,42,False,20,0,100,0,0,False,0,18,0,17,0,False,0,0,0,0,0,False,0,0,0,0,22,False,0,21,25,0,48,False
2023-09-09 12:00:00,11,0,9,0,0,False,23,0,0,23,0,False,24,0,0,13,12,False,0,0,30,0,0,False,0,0,0,0,0,False,24,0,0,0,0,False,0,0,0,0,7,False,0,47,0,0,0,False,22,0,35,0,0,False,0,0,0,0,16,False
2023-09-09 13:00:00,0,0,7,9,0,False,29,0,0,0,0,False,33,0,0,7,30,False,0,0,0,0,12,False,0,0,0,0,0,False,9,0,8,0,0,False,0,12,0,9,22,False,0,18,0,0,0,False,0,0,0,0,0,False,0,20,14,0,33,False
2023-09-09 14:00:00,6,0,8,6,0,False,17,0,0,13,0,False,6,0,0,25,18,False,0,0,25,0,0,False,0,0,0,0,32,False,0,0,0,0,0,False,0,10,10,6,0,False,0,12,0,0,0,False,9,0,7,0,0,False,0,0,0,0,17,False
2023-09-09 15:00:00,5,0,5,18,0,False,0,17,0,0,0,False,6,0,0,5,11,False,0,0,0,0,0,False,0,0,0,0,14,False,10,0,10,0,0,False,0,0,4,4,9,False,0,10,0,0,0,False,8,0,14,0,18,False,0,0,7,0,12,False
2023-09-09 16:00:00,6,0,0,0,0,False,19,11,0,9,0,False,11,0,0,0,0,False,0,0,8,0,6,False,0,0,0,0,25,False,0,0,0,0,0,False,0,0,8,4,4,False,0,0,0,0,0,False,8,0,12,0,11,False,0,19,0,0,16,False
2023-09-09 17:00:00,0,0,10,0,0,False,16,8,0,21,0,False,5,0,0,9,0,False,0,0,7,0,0,False,0,0,0,0,15,False,6,0,10,0,0,False,0,5,4,6,6,False,0,8,0,0,0,False,6,0,0,0,7,False,0,0,0,0,17,False
2023-09-09 18:00:00,0,0,5,0,0,False,8,15,0,0,0,False,0,0,0,0,13,False,0,0,0,0,6,False,0,0,0,0,11,False,7,0,13,0,0,False,0,0,0,0,0,False,0,12,0,0,0,False,7,0,14,0,8,False,0,22,0,0,0,False
2023-09-09 19:00:00,8,0,5,8,0,False,0,0,0,7,0,False,4,0,0,7,8,False,0,0,9,0,7,False,0,0,0,0,8,False,9,0,0,0,0,False,0,0,7,8,4,False,0,0,0,0,0,False,0,0,9,0,0,False,0,29,8,0,6,False
2023-09-09 20:00:00,7,0,4,0,0,False,0,11,0,0,0,False,10,0,0,0,15,False,0,0,0,0,0,False,0,0,0,0,0,False,11,0,0,0,0,False,0,9,6,3,3,False,0,16,0,0,0,False,7,0,0,0,9,False,0,7,5,0,7,False
2023-09-09 21:00:00,4,0,6,8,0,False,8,23,0,0,0,False,12,0,0,5,16,False,0,0,0,0,0,False,0,0,0,0,16,False,12,0,0,0,0,False,0,8,0,0,0,False,0,8,0,0,0,False,0,0,0,0,23,False,0,7,9,0,15,False
2023-09-09 22:00:00,5,0,0,0,0,False,17,10,0,0,0,False,0,0,0,5,0,False,0,0,0,0,0,False,0,0,0,0,13,False,6,0,0,0,0,False,0,3,3,0,0,False,0,0,0,0,0,False,0,0,0,0,10,False,0,0,0,0,0,False
2023-09-09 23:00:00,4,0,10,0,0,False,0,0,0,22,0,False,0,0,0,6,4,False,0,0,0,0,0,False,0,0,0,0,23,False,7,0,5,0,0,False,0,3,0,0,4,False,0,9,0,0,0,False,0,0,0,0,7,False,0,0,0,0,0,False
2023-09-10 00:00:00,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,0,11,True,0,0,0,0,0,True,0,0,0,0,0,True,0,0,8,0,0,True,0,0,0,0,0,True,0,0,0,0,0,True,0,0,0,0,0,True,0,15,0,0,0,True
